13.032392345325187,80.26757633113832,-126.24740713250044,12
13.032482940670914,80.26761023998984,-109.81043348606468,8
13.032482940670914,80.26761023998984,-96.71949038254304,8
13.03263382624438,80.26761233344632,-89.3265864728881,6
13.03263382624438,80.26761233344632,-89.3265864728881,6
13.032698108303935,80.26765810792688,-86.0788146097635,6
13.032698108303935,80.26765810792688,-86.0788146097635,6
13.032766853424189,80.26769764373431,-83.64671015990378,6
13.032766853424189,80.26769764373431,-83.64671015990378,6
13.03286894520035,80.26772452782016,-81.85790025938793,12
13.03286894520035,80.26772452782016,-81.85790025938793,12
13.033025855155191,80.2677173471328,-80.69639806133544,6
13.033025855155191,80.2677173471328,-80.69639806133544,6
13.033092444638704,80.26774744044359,-80.08384894588643,6
13.033092444638704,80.26774744044359,-80.08384894588643,6
13.033007254361726,80.26777027308349,-79.43688029867229,6
13.033007254361726,80.26777027308349,-79.43688029867229,6
13.0328468339808,80.26774319290024,-78.77518238719769,4
13.0328468339808,80.26774319290024,-78.77518238719769,4
13.032754016690479,80.26772249853332,-78.27263439424868,4
13.032754016690479,80.26772249853332,-78.27263439424868,4
13.032617962150875,80.26764567811038,-77.116562859808,6
13.032617962150875,80.26764567811038,-77.116562859808,6
13.03250920350736,80.26752179157953,-76.08144212864269,6
13.03250920350736,80.26752179157953,-76.08144212864269,6
13.032423953227402,80.2674210646779,-75.50237219948632,6
13.032423953227402,80.2674210646779,-75.50237219948632,6
13.032263582782448,80.26733646234437,-75.15765964974429,8
13.032263582782448,80.26733646234437,-75.15765964974429,8
13.031928644242722,80.2671691757821,-72.51722319095097,8
13.031928644242722,80.2671691757821,-72.51722319095097,8
13.031567795393322,80.26703102745356,-73.2992933512809,8
13.031567795393322,80.26703102745356,-73.2992933512809,8
13.031168529365111,80.26690347224299,-69.60729940420188,6
13.031168529365111,80.26690347224299,-69.60729940420188,6
13.030804942087114,80.26681221487075,-70.21805049162462,8
13.030804942087114,80.26681221487075,-70.21805049162462,8
13.030460371055643,80.26674944126673,-66.68393943243635,6
13.030460371055643,80.26674944126673,-66.68393943243635,6
13.030154021078227,80.26672237191093,-67.84838729127493,12
13.030154021078227,80.26672237191093,-67.84838729127493,12
